79.5,375.5,80.0,6.0
80.0,6.0,90.0,6.0
90.0,6.0,324.0,7.0
317.5,812.5,361.0,812.5
566.0,812.5,594.24073,812.5
587.0,758.5,589.5,375.0
589.5,375.0,853.5,374.5
853.5,374.5,853.0,6.5
853.0,6.5,834.5,6.5
594.5,712.5,594.0,758.5
461.5,6.5,607.5,6.5
361.0,7.0,323.5,7.0
323.5,7.0,323.5,62.0
323.5,62.0,360.5,62.0
80.0,456.0,79.5,812.0
79.5,812.0,89.5,812.0
89.5,812.0,317.5,812.5
607.5,5.5,834.5,6.5
